emotion,frame,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
Sadness,152,0.0,0.0,0.82,0.06,0.23,0.03,0.04,1.09,0.2,0.36,0.0,0.25,0.0,0.02,0.38,0.17,0.07
Sadness,153,0.0,0.0,0.96,0.09,0.26,0.16,0.02,1.16,0.25,0.35,0.0,0.17,0.04,0.02,0.45,0.28,0.07
Sadness,154,0.0,0.0,1.05,0.1,0.28,0.21,0.0,1.14,0.27,0.38,0.0,0.06,0.13,0.0,0.53,0.29,0.06
Sadness,155,0.0,0.0,1.08,0.11,0.33,0.36,0.0,1.08,0.28,0.33,0.0,0.01,0.19,0.0,0.59,0.23,0.0
Sadness,156,0.0,0.02,0.99,0.08,0.31,0.32,0.0,0.95,0.26,0.36,0.0,0.01,0.15,0.0,0.54,0.18,0.0
Sadness,157,0.0,0.03,0.99,0.03,0.3,0.35,0.0,0.9,0.26,0.31,0.0,0.07,0.06,0.0,0.52,0.21,0.02
Sadness,158,0.0,0.03,0.92,0.0,0.26,0.25,0.0,0.87,0.25,0.31,0.0,0.09,0.0,0.0,0.44,0.22,0.02
Sadness,159,0.0,0.01,0.88,0.0,0.27,0.34,0.0,0.87,0.26,0.24,0.0,0.12,0.0,0.0,0.43,0.19,0.02
Sadness,160,0.0,0.0,0.8,0.0,0.25,0.38,0.0,0.87,0.25,0.27,0.0,0.06,0.0,0.0,0.38,0.12,0.0
Sadness,161,0.0,0.0,0.8,0.0,0.28,0.4,0.04,0.88,0.26,0.24,0.0,0.04,0.0,0.0,0.43,0.09,0.0
Sadness,162,0.0,0.0,0.88,0.0,0.3,0.35,0.07,0.93,0.22,0.21,0.0,0.04,0.0,0.0,0.45,0.08,0.03
Sadness,163,0.0,0.0,0.92,0.02,0.31,0.26,0.09,0.91,0.2,0.14,0.0,0.06,0.0,0.0,0.51,0.1,0.07
Sadness,164,0.0,0.0,0.89,0.05,0.29,0.19,0.04,0.92,0.14,0.16,0.0,0.2,0.0,0.01,0.55,0.11,0.12
Sadness,165,0.0,0.0,0.88,0.05,0.26,0.07,0.02,0.93,0.14,0.21,0.0,0.18,0.03,0.01,0.56,0.21,0.09
Sadness,166,0.0,0.0,0.92,0.03,0.25,0.0,0.0,1.0,0.12,0.27,0.0,0.19,0.08,0.01,0.52,0.34,0.06
Sadness,167,0.0,0.0,0.96,0.0,0.29,0.0,0.0,1.05,0.12,0.29,0.0,0.1,0.08,0.0,0.47,0.38,0.03
Sadness,168,0.0,0.0,0.85,0.0,0.32,0.0,0.0,1.06,0.13,0.31,0.0,0.13,0.05,0.0,0.49,0.37,0.07
Sadness,169,0.01,0.0,0.82,0.0,0.34,0.06,0.0,1.08,0.15,0.32,0.0,0.13,0.0,0.0,0.58,0.31,0.05
Sadness,170,0.03,0.0,0.83,0.0,0.32,0.12,0.02,1.05,0.13,0.29,0.0,0.12,0.0,0.0,0.6,0.25,0.04
Sadness,171,0.05,0.0,0.87,0.0,0.26,0.18,0.02,1.02,0.12,0.21,0.0,0.1,0.0,0.0,0.52,0.2,0.01
Sadness,172,0.08,0.0,0.84,0.0,0.22,0.12,0.02,1.03,0.1,0.16,0.0,0.06,0.02,0.0,0.45,0.19,0.01
Sadness,173,0.14,0.05,0.8,0.0,0.22,0.15,0.0,0.99,0.12,0.14,0.0,0.04,0.02,0.01,0.38,0.21,0.0
Sadness,174,0.21,0.05,0.84,0.0,0.25,0.13,0.0,0.96,0.12,0.12,0.0,0.02,0.02,0.01,0.44,0.21,0.0
Sadness,175,0.27,0.05,0.85,0.0,0.28,0.16,0.0,0.93,0.12,0.11,0.0,0.02,0.0,0.02,0.36,0.24,0.0
Sadness,176,0.28,0.0,0.99,0.0,0.27,0.08,0.0,0.96,0.11,0.12,0.0,0.03,0.06,0.01,0.35,0.23,0.0
Sadness,177,0.26,0.01,0.96,0.0,0.28,0.04,0.0,1.06,0.11,0.19,0.0,0.05,0.12,0.0,0.36,0.19,0.0
Sadness,178,0.22,0.01,0.94,0.0,0.26,0.01,0.0,1.05,0.12,0.24,0.0,0.05,0.13,0.0,0.44,0.14,0.03
Sadness,179,0.23,0.01,0.83,0.02,0.23,0.16,0.0,1.06,0.13,0.23,0.0,0.02,0.08,0.0,0.48,0.17,0.08
Sadness,180,0.2,0.0,0.81,0.02,0.24,0.19,0.0,1.05,0.15,0.27,0.0,0.0,0.02,0.02,0.38,0.17,0.08
Sadness,181,0.22,0.03,0.76,0.02,0.28,0.38,0.0,1.07,0.17,0.24,0.01,0.0,0.01,0.05,0.23,0.13,0.05
Sadness,182,0.19,0.03,0.76,0.0,0.32,0.42,0.0,1.06,0.16,0.23,0.01,0.03,0.01,0.05,0.18,0.11,0.01
Sadness,183,0.17,0.03,0.79,0.01,0.36,0.59,0.0,1.01,0.17,0.15,0.01,0.03,0.01,0.04,0.17,0.16,0.01
Sadness,184,0.09,0.0,0.81,0.01,0.36,0.59,0.0,1.0,0.18,0.14,0.0,0.03,0.01,0.01,0.21,0.17,0.02
Sadness,185,0.03,0.0,0.79,0.01,0.37,0.53,0.0,0.99,0.21,0.13,0.0,0.06,0.0,0.01,0.19,0.22,0.02
Sadness,186,0.02,0.0,0.79,0.0,0.36,0.51,0.03,1.0,0.21,0.14,0.0,0.09,0.0,0.01,0.18,0.22,0.02
Sadness,187,0.07,0.0,0.87,0.01,0.36,0.48,0.03,1.05,0.23,0.15,0.0,0.09,0.0,0.0,0.16,0.22,0.01
Sadness,188,0.07,0.0,0.88,0.12,0.33,0.45,0.03,1.05,0.27,0.17,0.0,0.03,0.0,0.0,0.13,0.15,0.01
Sadness,189,0.06,0.0,0.91,0.19,0.33,0.42,0.0,1.08,0.35,0.21,0.0,0.01,0.06,0.0,0.18,0.08,0.01
Sadness,190,0.01,0.0,0.87,0.23,0.32,0.26,0.0,1.07,0.35,0.32,0.0,0.01,0.06,0.0,0.2,0.08,0.0
Sadness,191,0.04,0.0,0.81,0.23,0.35,0.34,0.0,1.07,0.34,0.33,0.0,0.01,0.06,0.0,0.22,0.05,0.0
Sadness,192,0.03,0.0,0.74,0.27,0.33,0.36,0.0,1.02,0.31,0.32,0.0,0.0,0.0,0.01,0.13,0.06,0.0
Sadness,193,0.09,0.0,0.7,0.22,0.38,0.37,0.0,1.0,0.31,0.27,0.0,0.0,0.0,0.01,0.1,0.03,0.07
Sadness,194,0.11,0.0,0.76,0.16,0.4,0.22,0.0,1.01,0.3,0.32,0.0,0.0,0.0,0.01,0.15,0.05,0.07
Sadness,195,0.14,0.0,0.8,0.05,0.42,0.13,0.0,1.06,0.28,0.36,0.0,0.01,0.03,0.0,0.15,0.05,0.07
Sadness,196,0.09,0.0,0.84,0.05,0.38,0.18,0.0,1.06,0.27,0.35,0.0,0.05,0.06,0.0,0.17,0.02,0.0
Sadness,197,0.04,0.0,0.83,0.06,0.38,0.24,0.0,1.11,0.27,0.25,0.0,0.08,0.1,0.0,0.14,0.01,0.0
Sadness,198,0.01,0.0,0.84,0.06,0.37,0.24,0.0,1.11,0.31,0.3,0.0,0.07,0.07,0.0,0.19,0.07,0.0
Sadness,199,0.0,0.0,0.86,0.06,0.37,0.27,0.0,1.15,0.33,0.32,0.0,0.11,0.04,0.0,0.16,0.18,0.0
Sadness,200,0.0,0.0,0.83,0.09,0.36,0.18,0.0,1.13,0.37,0.44,0.0,0.08,0.05,0.0,0.19,0.26,0.09
Sadness,201,0.01,0.0,0.82,0.14,0.34,0.17,0.0,1.08,0.35,0.44,0.0,0.09,0.05,0.0,0.17,0.29,0.16
Sadness,202,0.01,0.0,0.8,0.17,0.34,0.12,0.0,1.07,0.34,0.42,0.0,0.04,0.07,0.0,0.27,0.23,0.26
Sadness,203,0.08,0.0,0.84,0.17,0.34,0.27,0.0,1.1,0.32,0.41,0.0,0.04,0.04,0.0,0.28,0.2,0.16
Sadness,204,0.09,0.0,0.89,0.16,0.38,0.56,0.0,1.16,0.32,0.35,0.0,0.03,0.15,0.0,0.28,0.11,0.12
Sadness,205,0.09,0.0,0.89,0.2,0.4,0.73,0.0,1.19,0.36,0.32,0.0,0.06,0.12,0.0,0.19,0.16,0.1
Sadness,206,0.02,0.0,0.87,0.13,0.4,0.68,0.0,1.22,0.37,0.32,0.0,0.16,0.14,0.0,0.16,0.18,0.21
Sadness,207,0.0,0.0,0.86,0.14,0.38,0.36,0.0,1.26,0.4,0.41,0.0,0.19,0.03,0.0,0.17,0.23,0.24
Sadness,208,0.0,0.0,0.83,0.11,0.38,0.3,0.0,1.25,0.36,0.47,0.0,0.21,0.03,0.0,0.23,0.13,0.25
Sadness,209,0.0,0.0,0.88,0.09,0.38,0.28,0.0,1.24,0.36,0.45,0.0,0.22,0.02,0.0,0.22,0.07,0.14
Sadness,210,0.0,0.0,0.89,0.05,0.36,0.29,0.0,1.23,0.4,0.43,0.0,0.25,0.04,0.0,0.27,0.02,0.08
Sadness,211,0.0,0.0,0.96,0.0,0.36,0.34,0.0,1.2,0.44,0.38,0.0,0.23,0.11,0.0,0.34,0.01,0.02
Sadness,212,0.0,0.0,0.97,0.0,0.37,0.31,0.0,1.13,0.44,0.39,0.0,0.23,0.12,0.0,0.41,0.01,0.12
Sadness,213,0.0,0.0,0.98,0.0,0.38,0.46,0.0,1.15,0.41,0.4,0.0,0.26,0.11,0.0,0.39,0.0,0.19
Sadness,214,0.0,0.0,0.88,0.0,0.34,0.38,0.0,1.14,0.37,0.37,0.0,0.34,0.03,0.01,0.36,0.0,0.16
Sadness,215,0.0,0.0,0.87,0.0,0.32,0.3,0.0,1.14,0.41,0.35,0.0,0.33,0.01,0.01,0.34,0.0,0.09
Sadness,216,0.0,0.0,0.87,0.02,0.3,0.1,0.0,1.05,0.42,0.24,0.0,0.28,0.02,0.01,0.37,0.0,0.05
Sadness,217,0.0,0.0,0.96,0.02,0.32,0.0,0.0,0.99,0.49,0.28,0.0,0.16,0.04,0.0,0.37,0.0,0.08
Sadness,218,0.0,0.0,0.98,0.02,0.34,0.0,0.0,1.0,0.47,0.24,0.0,0.14,0.03,0.0,0.37,0.0,0.06
Sadness,219,0.0,0.0,0.96,0.01,0.36,0.1,0.0,0.99,0.43,0.25,0.0,0.1,0.02,0.0,0.36,0.0,0.03
Sadness,220,0.0,0.0,0.94,0.01,0.4,0.24,0.0,1.05,0.38,0.21,0.0,0.12,0.04,0.0,0.32,0.0,0.0
Sadness,221,0.0,0.0,1.01,0.01,0.41,0.25,0.0,1.04,0.36,0.28,0.0,0.05,0.04,0.0,0.25,0.02,0.02
Sadness,222,0.0,0.0,1.11,0.0,0.44,0.43,0.0,1.17,0.43,0.51,0.0,0.14,0.07,0.0,0.15,0.02,0.04
Sadness,223,0.0,0.0,1.08,0.0,0.41,0.63,0.0,1.19,0.45,0.65,0.03,0.23,0.04,0.0,0.07,0.02,0.15
Sadness,224,0.0,0.0,0.97,0.0,0.44,0.85,0.0,1.27,0.47,0.7,0.03,0.26,0.07,0.0,0.08,0.01,0.17
Sadness,225,0.0,0.0,0.84,0.0,0.45,0.71,0.0,1.26,0.43,0.57,0.03,0.24,0.1,0.0,0.09,0.01,0.19
Sadness,226,0.0,0.0,0.78,0.0,0.49,0.44,0.0,1.22,0.44,0.55,0.0,0.21,0.12,0.0,0.1,0.0,0.16
Sadness,227,0.0,0.0,0.73,0.0,0.48,0.32,0.0,1.15,0.44,0.58,0.0,0.28,0.1,0.0,0.03,0.0,0.13
Sadness,228,0.0,0.0,0.79,0.0,0.43,0.22,0.0,1.13,0.44,0.59,0.0,0.31,0.09,0.0,0.05,0.0,0.15
Sadness,229,0.12,0.16,0.93,0.0,0.37,0.18,0.0,1.23,0.46,0.6,0.0,0.22,0.15,0.0,0.1,0.0,1.03
Sadness,230,0.2,0.18,0.98,0.0,0.35,0.24,0.0,1.4,0.49,0.51,0.0,0.15,0.15,0.0,0.14,0.0,1.92
Sadness,231,0.29,0.18,1.09,0.0,0.38,0.54,0.0,1.4,0.48,0.45,0.0,0.11,0.16,0.0,0.11,0.0,2.38
Sadness,232,0.25,0.05,1.14,0.0,0.45,0.78,0.01,1.36,0.47,0.41,0.0,0.15,0.11,0.0,0.04,0.0,1.9
Sadness,233,0.17,0.02,1.18,0.0,0.5,1.01,0.01,1.23,0.45,0.43,0.0,0.22,0.13,0.0,0.0,0.0,1.27
Sadness,234,0.09,0.02,0.99,0.0,0.48,0.79,0.01,1.24,0.43,0.45,0.09,0.31,0.11,0.03,0.0,0.0,0.78
Sadness,235,0.0,0.0,0.74,0.0,0.47,0.81,0.0,1.29,0.4,0.38,0.22,0.32,0.14,0.08,0.0,0.0,0.39
Sadness,236,0.0,0.0,0.62,0.0,0.45,0.63,0.0,1.35,0.38,0.34,0.38,0.31,0.18,0.13,0.0,0.01,0.15
Sadness,237,0.0,0.0,0.54,0.0,0.45,0.68,0.0,1.33,0.33,0.22,0.39,0.22,0.23,0.13,0.0,0.01,0.17
Sadness,238,0.0,0.0,0.62,0.0,0.44,0.49,0.0,1.35,0.32,0.23,0.38,0.25,0.22,0.1,0.0,0.05,0.1
Sadness,239,0.0,0.0,0.64,0.0,0.37,0.44,0.0,1.34,0.3,0.13,0.35,0.21,0.27,0.07,0.0,0.08,0.12
Sadness,240,0.0,0.0,0.76,0.0,0.37,0.47,0.0,1.41,0.34,0.16,0.38,0.3,0.3,0.06,0.0,0.15,0.12
Sadness,241,0.0,0.0,0.79,0.0,0.38,0.62,0.0,1.38,0.39,0.07,0.37,0.33,0.28,0.04,0.0,0.13,0.12
Sadness,242,0.0,0.0,0.78,0.0,0.44,0.63,0.0,1.39,0.42,0.07,0.37,0.32,0.26,0.02,0.0,0.09,0.06
Sadness,243,0.0,0.0,0.69,0.0,0.45,0.57,0.0,1.37,0.4,0.06,0.35,0.2,0.22,0.0,0.0,0.07,0.12
Sadness,244,0.0,0.0,0.67,0.0,0.44,0.36,0.0,1.34,0.37,0.03,0.32,0.13,0.23,0.03,0.0,0.11,0.27
Sadness,245,0.0,0.0,0.62,0.0,0.43,0.24,0.0,1.32,0.34,0.08,0.27,0.2,0.22,0.09,0.0,0.13,0.29
Sadness,246,0.0,0.0,0.66,0.0,0.41,0.14,0.0,1.29,0.33,0.05,0.26,0.28,0.23,0.14,0.0,0.12,0.24
Sadness,247,0.0,0.0,0.65,0.0,0.41,0.08,0.0,1.3,0.32,0.06,0.29,0.36,0.28,0.16,0.0,0.06,0.1
Sadness,248,0.0,0.0,0.66,0.0,0.38,0.04,0.0,1.24,0.3,0.01,0.28,0.28,0.26,0.13,0.03,0.13,0.14
Sadness,249,0.0,0.0,0.66,0.0,0.39,0.09,0.0,1.23,0.3,0.01,0.26,0.24,0.23,0.14,0.03,0.14,0.12
Sadness,250,0.06,0.0,0.7,0.0,0.37,0.09,0.0,1.23,0.32,0.12,0.27,0.14,0.12,0.09,0.06,0.14,0.11
Sadness,251,0.12,0.0,0.78,0.0,0.37,0.09,0.0,1.31,0.34,0.14,0.27,0.15,0.05,0.07,0.08,0.15,0.04
Sadness,252,0.14,0.0,0.82,0.01,0.36,0.0,0.0,1.37,0.33,0.17,0.23,0.19,0.0,0.01,0.14,0.15,0.0
Sadness,253,0.07,0.0,0.81,0.01,0.37,0.0,0.0,1.39,0.29,0.12,0.17,0.27,0.0,0.02,0.17,0.2,0.0
Sadness,254,0.02,0.0,0.78,0.02,0.38,0.0,0.0,1.43,0.27,0.16,0.2,0.3,0.0,0.03,0.14,0.2,0.0
Sadness,255,0.0,0.0,0.73,0.05,0.38,0.0,0.0,1.4,0.25,0.15,0.26,0.31,0.0,0.04,0.14,0.23,0.0
Sadness,256,0.0,0.0,0.66,0.05,0.37,0.0,0.0,1.42,0.23,0.1,0.33,0.29,0.0,0.04,0.12,0.28,0.0
Sadness,257,0.0,0.0,0.59,0.03,0.39,0.0,0.0,1.42,0.24,0.07,0.3,0.34,0.0,0.02,0.15,0.28,0.0
Sadness,258,0.0,0.0,0.57,0.0,0.42,0.0,0.0,1.49,0.29,0.11,0.27,0.36,0.0,0.01,0.13,0.29,0.0
Sadness,259,0.02,0.0,0.65,0.0,0.45,0.0,0.0,1.53,0.32,0.15,0.23,0.31,0.0,0.03,0.08,0.3,0.0
Sadness,260,0.02,0.0,0.74,0.01,0.43,0.1,0.0,1.52,0.35,0.2,0.31,0.29,0.0,0.08,0.03,0.23,0.0
Sadness,261,0.03,0.0,0.78,0.01,0.39,0.12,0.0,1.48,0.34,0.22,0.42,0.35,0.0,0.11,0.0,0.21,0.0
Sadness,262,0.06,0.0,0.74,0.01,0.36,0.12,0.0,1.43,0.32,0.17,0.49,0.46,0.0,0.14,0.0,0.12,0.0
Sadness,263,0.06,0.0,0.66,0.0,0.37,0.17,0.0,1.38,0.29,0.15,0.47,0.51,0.0,0.09,0.0,0.1,0.0
Sadness,264,0.05,0.0,0.65,0.0,0.37,0.18,0.0,1.36,0.29,0.06,0.42,0.46,0.0,0.06,0.0,0.04,0.0
Sadness,265,0.0,0.0,0.6,0.0,0.38,0.18,0.0,1.33,0.3,0.04,0.4,0.39,0.0,0.0,0.04,0.01,0.0
Sadness,266,0.0,0.0,0.59,0.0,0.39,0.09,0.0,1.35,0.32,0.02,0.44,0.31,0.0,0.02,0.06,0.0,0.0
Sadness,267,0.0,0.0,0.56,0.0,0.43,0.11,0.0,1.31,0.35,0.02,0.42,0.3,0.0,0.04,0.09,0.0,0.0
Sadness,268,0.0,0.0,0.57,0.0,0.45,0.23,0.0,1.33,0.36,0.03,0.39,0.29,0.0,0.05,0.06,0.0,0.0
Sadness,269,0.0,0.0,0.51,0.0,0.44,0.35,0.0,1.26,0.33,0.02,0.38,0.38,0.0,0.07,0.03,0.01,0.0
Sadness,270,0.0,0.0,0.5,0.0,0.43,0.47,0.0,1.27,0.32,0.02,0.35,0.39,0.0,0.06,0.06,0.04,0.0
Sadness,271,0.0,0.0,0.55,0.03,0.41,0.51,0.0,1.24,0.31,0.05,0.35,0.43,0.0,0.09,0.06,0.1,0.0
Sadness,272,0.0,0.0,0.68,0.16,0.39,0.45,0.0,1.25,0.32,0.05,0.25,0.34,0.0,0.11,0.06,0.12,0.0
Sadness,273,0.0,0.0,0.73,0.26,0.4,0.42,0.0,1.26,0.34,0.12,0.22,0.34,0.0,0.12,0.0,0.1,0.0
Sadness,274,0.02,0.0,0.71,0.29,0.39,0.34,0.0,1.24,0.33,0.17,0.21,0.38,0.0,0.11,0.01,0.08,0.0
Sadness,275,0.03,0.0,0.66,0.26,0.42,0.31,0.0,1.22,0.34,0.17,0.22,0.38,0.0,0.1,0.01,0.09,0.0
Sadness,276,0.06,0.0,0.65,0.31,0.41,0.28,0.0,1.14,0.3,0.16,0.26,0.39,0.0,0.11,0.01,0.09,0.0
Sadness,277,0.04,0.0,0.69,0.36,0.39,0.26,0.0,1.06,0.31,0.14,0.24,0.37,0.0,0.14,0.0,0.07,0.0
Sadness,278,0.1,0.0,0.76,0.34,0.36,0.31,0.0,1.08,0.33,0.21,0.25,0.41,0.0,0.11,0.01,0.1,0.0
Sadness,279,0.07,0.0,0.79,0.28,0.36,0.38,0.0,1.12,0.34,0.19,0.22,0.36,0.0,0.09,0.03,0.15,0.0
Sadness,280,0.13,0.0,0.71,0.17,0.41,0.5,0.0,1.19,0.33,0.21,0.32,0.32,0.0,0.05,0.03,0.18,0.0
Sadness,281,0.14,0.0,0.67,0.1,0.45,0.52,0.0,1.25,0.32,0.18,0.41,0.29,0.0,0.04,0.03,0.11,0.0
Sadness,282,0.15,0.0,0.67,0.02,0.45,0.51,0.0,1.24,0.31,0.19,0.44,0.36,0.0,0.04,0.02,0.13,0.0
Sadness,283,0.12,0.02,0.69,0.0,0.43,0.43,0.0,1.23,0.28,0.12,0.35,0.37,0.0,0.04,0.1,0.2,0.0
Sadness,284,0.12,0.02,0.67,0.0,0.37,0.5,0.0,1.19,0.24,0.08,0.27,0.43,0.0,0.06,0.09,0.19,0.0
Sadness,285,0.19,0.02,0.73,0.0,0.35,0.37,0.0,1.2,0.22,0.07,0.31,0.43,0.0,0.08,0.08,0.11,0.0
Sadness,286,0.23,0.0,0.79,0.0,0.35,0.29,0.0,1.25,0.21,0.13,0.39,0.46,0.02,0.08,0.01,0.0,0.0
Sadness,287,0.26,0.0,0.85,0.0,0.35,0.09,0.0,1.22,0.17,0.1,0.34,0.3,0.02,0.07,0.01,0.0,0.0
Sadness,288,0.27,0.0,0.83,0.0,0.35,0.16,0.0,1.19,0.14,0.06,0.29,0.19,0.02,0.02,0.01,0.0,0.0
Sadness,289,0.25,0.0,0.8,0.0,0.34,0.21,0.0,1.12,0.12,0.05,0.15,0.11,0.02,0.02,0.0,0.0,0.0
Sadness,290,0.21,0.0,0.84,0.0,0.35,0.23,0.0,1.16,0.15,0.13,0.19,0.21,0.04,0.03,0.0,0.0,0.0
Sadness,291,0.14,0.0,0.83,0.0,0.38,0.27,0.0,1.15,0.18,0.14,0.2,0.26,0.09,0.07,0.0,0.0,0.0
Sadness,292,0.08,0.0,0.82,0.0,0.4,0.27,0.0,1.17,0.22,0.14,0.19,0.27,0.08,0.1,0.0,0.0,0.0
Sadness,293,0.04,0.0,0.79,0.0,0.45,0.38,0.0,1.14,0.24,0.09,0.11,0.26,0.06,0.13,0.0,0.0,0.0
Sadness,294,0.02,0.0,0.83,0.0,0.46,0.33,0.0,1.14,0.25,0.22,0.07,0.31,0.0,0.12,0.0,0.0,0.0
Sadness,295,0.03,0.0,0.9,0.0,0.52,0.4,0.0,1.12,0.29,0.35,0.05,0.45,0.0,0.16,0.0,0.0,0.0
Sadness,296,0.05,0.0,0.96,0.0,0.5,0.24,0.0,1.14,0.27,0.4,0.11,0.36,0.0,0.12,0.0,0.0,0.0
Sadness,297,0.04,0.0,0.94,0.0,0.47,0.16,0.0,1.15,0.26,0.31,0.14,0.28,0.0,0.11,0.0,0.0,0.0
Sadness,298,0.02,0.0,0.91,0.0,0.41,0.05,0.0,1.14,0.23,0.27,0.2,0.14,0.0,0.06,0.0,0.0,0.0
Sadness,299,0.01,0.0,0.91,0.0,0.4,0.13,0.0,1.08,0.21,0.23,0.23,0.25,0.0,0.05,0.0,0.0,0.0
Sadness,300,0.02,0.0,0.9,0.0,0.4,0.11,0.0,1.06,0.25,0.19,0.22,0.32,0.0,0.05,0.0,0.0,0.0
Sadness,301,0.03,0.0,0.91,0.0,0.42,0.18,0.0,1.05,0.25,0.14,0.17,0.25,0.05,0.03,0.0,0.0,0.0
Sadness,302,0.06,0.0,0.8,0.01,0.44,0.15,0.0,1.09,0.28,0.22,0.13,0.2,0.05,0.02,0.0,0.0,0.0
Sadness,303,0.08,0.0,0.72,0.01,0.46,0.26,0.0,1.09,0.24,0.33,0.12,0.15,0.1,0.01,0.0,0.0,0.0
Sadness,304,0.11,0.0,0.57,0.03,0.45,0.22,0.0,1.14,0.24,0.4,0.12,0.21,0.05,0.01,0.0,0.0,0.03
Sadness,305,0.11,0.0,0.52,0.05,0.43,0.31,0.0,1.15,0.23,0.42,0.08,0.21,0.05,0.0,0.0,0.0,0.03
Sadness,306,0.08,0.0,0.47,0.13,0.42,0.32,0.0,1.18,0.25,0.44,0.08,0.2,0.01,0.0,0.02,0.0,0.03
Sadness,307,0.06,0.0,0.57,0.11,0.43,0.36,0.0,1.15,0.22,0.48,0.13,0.28,0.01,0.0,0.02,0.03,0.0
Sadness,308,0.02,0.0,0.62,0.07,0.43,0.27,0.0,1.16,0.24,0.51,0.24,0.36,0.01,0.0,0.06,0.03,0.0
Sadness,309,0.02,0.0,0.66,0.0,0.45,0.32,0.0,1.15,0.24,0.5,0.27,0.39,0.04,0.0,0.1,0.03,0.0
Sadness,310,0.0,0.0,0.6,0.0,0.46,0.4,0.0,1.16,0.24,0.43,0.31,0.4,0.04,0.0,0.2,0.0,0.0
Sadness,311,0.0,0.0,0.5,0.0,0.5,0.43,0.0,1.17,0.23,0.41,0.3,0.41,0.04,0.0,0.27,0.0,0.0
Sadness,312,0.0,0.0,0.44,0.0,0.49,0.34,0.0,1.16,0.22,0.37,0.25,0.4,0.01,0.0,0.28,0.02,0.0
Sadness,313,0.0,0.0,0.37,0.0,0.5,0.25,0.0,1.17,0.23,0.36,0.16,0.34,0.02,0.0,0.28,0.04,0.0
Sadness,314,0.08,0.0,0.46,0.0,0.5,0.32,0.0,1.13,0.22,0.36,0.04,0.35,0.08,0.0,0.27,0.04,0.0
Sadness,315,0.11,0.0,0.64,0.0,0.5,0.41,0.0,1.17,0.21,0.44,0.04,0.46,0.08,0.0,0.25,0.03,0.0
Sadness,316,0.13,0.0,0.79,0.0,0.52,0.48,0.0,1.19,0.19,0.5,0.04,0.55,0.09,0.0,0.2,0.02,0.0
Sadness,317,0.12,0.0,0.81,0.0,0.54,0.47,0.0,1.21,0.17,0.58,0.04,0.63,0.08,0.0,0.1,0.02,0.0
Sadness,318,0.14,0.0,0.77,0.0,0.51,0.52,0.0,1.12,0.17,0.62,0.03,0.66,0.16,0.0,0.07,0.02,0.0
Sadness,319,0.22,0.0,0.82,0.0,0.47,0.54,0.0,1.09,0.18,0.67,0.04,0.59,0.18,0.0,0.08,0.0,0.0
Sadness,320,0.18,0.0,0.88,0.0,0.44,0.46,0.0,1.09,0.21,0.71,0.15,0.53,0.21,0.0,0.12,0.0,0.0
Sadness,321,0.15,0.0,0.9,0.0,0.49,0.41,0.0,1.07,0.23,0.67,0.19,0.53,0.18,0.0,0.18,0.0,0.0
Sadness,322,0.08,0.0,0.81,0.0,0.51,0.27,0.0,1.05,0.23,0.6,0.18,0.57,0.19,0.0,0.2,0.0,0.0
Sadness,323,0.05,0.0,0.69,0.0,0.54,0.26,0.0,1.06,0.25,0.55,0.1,0.51,0.21,0.0,0.2,0.0,0.0
Sadness,324,0.02,0.0,0.65,0.03,0.55,0.33,0.0,1.12,0.25,0.53,0.1,0.45,0.17,0.0,0.18,0.0,0.0
Sadness,325,0.0,0.0,0.6,0.03,0.54,0.36,0.0,1.15,0.3,0.54,0.13,0.4,0.12,0.0,0.2,0.0,0.06
Sadness,326,0.0,0.0,0.63,0.04,0.55,0.44,0.0,1.11,0.29,0.49,0.1,0.41,0.01,0.0,0.2,0.0,0.12
Sadness,327,0.0,0.0,0.55,0.05,0.55,0.5,0.02,1.1,0.31,0.45,0.06,0.39,0.01,0.0,0.24,0.0,0.18
Sadness,328,0.0,0.0,0.57,0.05,0.58,0.8,0.02,1.13,0.3,0.43,0.01,0.39,0.01,0.0,0.27,0.0,0.22
Sadness,329,0.0,0.0,0.56,0.04,0.57,0.9,0.02,1.23,0.34,0.47,0.01,0.49,0.05,0.0,0.29,0.0,0.23
Sadness,330,0.0,0.0,0.64,0.0,0.55,0.85,0.0,1.26,0.37,0.54,0.0,0.56,0.12,0.0,0.25,0.0,0.27
Sadness,331,0.0,0.0,0.66,0.0,0.5,0.58,0.0,1.23,0.38,0.58,0.0,0.61,0.12,0.0,0.23,0.0,0.25
Sadness,332,0.05,0.0,0.77,0.0,0.47,0.46,0.0,1.18,0.37,0.6,0.0,0.53,0.08,0.0,0.25,0.01,0.21
Sadness,333,0.08,0.0,0.8,0.0,0.46,0.42,0.0,1.21,0.38,0.6,0.0,0.44,0.01,0.0,0.27,0.01,0.15
Sadness,334,0.11,0.0,0.86,0.0,0.48,0.53,0.0,1.19,0.39,0.71,0.05,0.52,0.01,0.0,0.21,0.01,0.08
Sadness,335,0.1,0.0,0.78,0.04,0.52,0.61,0.0,1.25,0.4,0.68,0.17,0.6,0.01,0.0,0.19,0.03,0.04
Sadness,336,0.08,0.0,0.75,0.05,0.53,0.58,0.0,1.27,0.4,0.68,0.32,0.69,0.01,0.01,0.12,0.07,0.0
